"Atom number","Rang","Delta P"
"15","1","0.141"
"24","2","0.141"
"14","3","0.131"
"16","4","0.131"
"23","5","0.131"
"25","6","0.131"
"2","7","-0.062"
"12","8","-0.091"
"21","9","-0.091"
"4","10","-0.272"
"8","11","-0.303"
"13","12","-0.378"
"17","13","-0.378"
"22","14","-0.378"
"26","15","-0.378"
"18","16","-0.414"
"9","17","-0.449"
"27","18","-0.449"
"10","19","-0.509"
"11","20","-0.509"
"20","21","-0.509"
"28","22","-0.509"
"19","23","-0.556"
"6","24","-0.583"
"7","25","-0.644"
"1","26","-0.877"
"5","27","-0.922"
"3","28","-0.968"
