"Atom number","Rang","Delta P"
"27","1","0.474"
"12","2","-0.006"
"17","3","-0.006"
"21","4","-0.006"
"15","5","-0.022"
"6","6","-0.100"
"25","7","-0.100"
"7","8","-0.112"
"16","9","-0.154"
"1","10","-0.184"
"3","11","-0.184"
"19","12","-0.298"
"14","13","-0.337"
"22","14","-0.337"
"4","15","-0.338"
"18","16","-0.378"
"20","17","-0.378"
"13","18","-0.386"
"23","19","-0.386"
"11","20","-0.400"
"5","21","-0.433"
"9","22","-0.455"
"24","23","-0.498"
"10","24","-0.533"
"26","25","-0.552"
"8","26","-0.558"
"2","27","-0.721"
