"Atom number","Rang","Delta P"
"36","1","-0.006"
"40","2","-0.059"
"35","3","-0.067"
"23","4","-0.076"
"9","5","-0.104"
"4","6","-0.152"
"1","7","-0.167"
"34","8","-0.177"
"14","9","-0.189"
"10","10","-0.191"
"17","11","-0.191"
"2","12","-0.199"
"20","13","-0.201"
"3","14","-0.205"
"6","15","-0.205"
"8","16","-0.205"
"11","17","-0.205"
"24","18","-0.205"
"7","19","-0.225"
"28","20","-0.227"
"26","21","-0.241"
"41","22","-0.270"
"12","23","-0.276"
"22","24","-0.276"
"39","25","-0.276"
"42","26","-0.276"
"38","27","-0.279"
"5","28","-0.302"
"18","29","-0.309"
"19","30","-0.364"
"21","31","-0.367"
"31","32","-0.403"
"32","33","-0.407"
"27","34","-0.428"
"30","35","-0.476"
"29","36","-0.503"
"33","37","-0.526"
"13","38","-0.547"
"25","39","-0.643"
"15","40","-0.649"
"16","41","-0.684"
"37","42","-0.764"
