"Atom number","Rang","Delta P"
"22","1","0.123"
"21","2","0.112"
"23","3","-0.050"
"20","4","-0.090"
"27","5","-0.096"
"17","6","-0.099"
"2","7","-0.149"
"8","8","-0.152"
"1","9","-0.187"
"3","10","-0.187"
"4","11","-0.187"
"9","12","-0.187"
"10","13","-0.187"
"11","14","-0.187"
"6","15","-0.201"
"14","16","-0.341"
"5","17","-0.395"
"16","18","-0.401"
"7","19","-0.408"
"26","20","-0.428"
"15","21","-0.447"
"28","22","-0.490"
"29","23","-0.572"
"13","24","-0.573"
"25","25","-0.590"
"24","26","-0.619"
"18","27","-0.633"
"19","28","-0.640"
"12","29","-0.650"
