"Atom number","Rang","Delta P"
"22","1","0.607"
"23","2","0.295"
"2","3","0.193"
"19","4","0.107"
"25","5","0.107"
"3","6","0.077"
"9","7","0.071"
"28","8","0.071"
"8","9","-0.103"
"29","10","-0.103"
"18","11","-0.114"
"26","12","-0.114"
"12","13","-0.201"
"5","14","-0.240"
"1","15","-0.260"
"21","16","-0.302"
"20","17","-0.309"
"13","18","-0.312"
"14","19","-0.346"
"7","20","-0.422"
"17","21","-0.425"
"6","22","-0.450"
"4","23","-0.483"
"27","24","-0.527"
"10","25","-0.533"
"24","26","-0.596"
"11","27","-0.620"
"16","28","-0.728"
"15","29","-0.804"
