"Atom number","Rang","Delta P"
"5","1","0.302"
"2","2","0.247"
"1","3","0.104"
"4","4","0.060"
"3","5","0.025"
"23","6","0.000"
"22","7","-0.024"
"6","8","-0.035"
"21","9","-0.134"
"25","10","-0.210"
"7","11","-0.231"
"12","12","-0.231"
"14","13","-0.231"
"20","14","-0.231"
"24","15","-0.261"
"9","16","-0.299"
"26","17","-0.322"
"10","18","-0.380"
"13","19","-0.448"
"16","20","-0.459"
"27","21","-0.545"
"19","22","-0.567"
"18","23","-0.675"
"11","24","-0.747"
"17","25","-0.775"
"28","26","-0.845"
"8","27","-0.862"
"15","28","-0.885"
"29","29","-0.917"
