"Atom number","Rang","Delta P"
"24","1","0.091"
"12","2","0.074"
"8","3","-0.008"
"17","4","-0.014"
"20","5","-0.014"
"16","6","-0.022"
"21","7","-0.022"
"25","8","-0.027"
"23","9","-0.066"
"26","10","-0.106"
"5","11","-0.115"
"9","12","-0.115"
"4","13","-0.126"
"11","14","-0.146"
"34","15","-0.152"
"31","16","-0.179"
"32","17","-0.179"
"28","18","-0.302"
"30","19","-0.326"
"40","20","-0.344"
"7","21","-0.356"
"15","22","-0.359"
"42","23","-0.366"
"3","24","-0.373"
"44","25","-0.440"
"18","26","-0.441"
"13","27","-0.447"
"1","28","-0.459"
"19","29","-0.465"
"2","30","-0.466"
"37","31","-0.489"
"38","32","-0.503"
"14","33","-0.532"
"36","34","-0.583"
"29","35","-0.589"
"27","36","-0.594"
"39","37","-0.616"
"22","38","-0.636"
"10","39","-0.649"
"43","40","-0.649"
"45","41","-0.656"
"6","42","-0.664"
"41","43","-0.665"
"33","44","-0.713"
"35","45","-0.775"
