"Atom number","Rang","Delta P"
"1","1","0.543"
"32","2","0.469"
"18","3","0.146"
"19","4","0.095"
"11","5","0.076"
"28","6","0.076"
"10","7","-0.016"
"29","8","-0.016"
"27","9","-0.166"
"30","10","-0.167"
"9","11","-0.178"
"14","12","-0.196"
"31","13","-0.294"
"24","14","-0.318"
"25","15","-0.318"
"26","16","-0.318"
"12","17","-0.342"
"15","18","-0.375"
"3","19","-0.402"
"4","20","-0.409"
"16","21","-0.419"
"6","22","-0.422"
"13","23","-0.427"
"21","24","-0.482"
"20","25","-0.484"
"17","26","-0.491"
"2","27","-0.510"
"8","28","-0.519"
"7","29","-0.520"
"22","30","-0.526"
"23","31","-0.529"
"5","32","-0.667"
