"Atom number","Rang","Delta P"
"6","1","0.223"
"33","2","0.154"
"24","3","0.117"
"1","4","-0.051"
"17","5","-0.053"
"2","6","-0.092"
"31","7","-0.107"
"3","8","-0.116"
"30","9","-0.201"
"32","10","-0.225"
"9","11","-0.245"
"5","12","-0.331"
"7","13","-0.333"
"13","14","-0.385"
"21","15","-0.393"
"20","16","-0.413"
"8","17","-0.434"
"14","18","-0.477"
"18","19","-0.499"
"4","20","-0.503"
"11","21","-0.539"
"26","22","-0.540"
"27","23","-0.559"
"28","24","-0.559"
"29","25","-0.559"
"15","26","-0.608"
"12","27","-0.620"
"19","28","-0.625"
"16","29","-0.633"
"25","30","-0.715"
"22","31","-0.719"
"23","32","-0.728"
"10","33","-0.820"
