"Atom number","Rang","Delta P"
"40","1","0.181"
"24","2","0.112"
"8","3","0.108"
"42","4","0.076"
"7","5","0.000"
"17","6","-0.022"
"20","7","-0.022"
"31","8","-0.064"
"32","9","-0.064"
"25","10","-0.086"
"44","11","-0.095"
"5","12","-0.096"
"9","13","-0.096"
"4","14","-0.135"
"16","15","-0.149"
"21","16","-0.149"
"3","17","-0.168"
"23","18","-0.168"
"11","19","-0.181"
"12","20","-0.189"
"2","21","-0.232"
"30","22","-0.246"
"34","23","-0.251"
"36","24","-0.318"
"37","25","-0.324"
"14","26","-0.341"
"1","27","-0.381"
"26","28","-0.400"
"13","29","-0.408"
"38","30","-0.412"
"35","31","-0.460"
"29","32","-0.500"
"15","33","-0.505"
"33","34","-0.544"
"18","35","-0.545"
"6","36","-0.548"
"10","37","-0.548"
"41","38","-0.548"
"43","39","-0.548"
"45","40","-0.548"
"39","41","-0.565"
"19","42","-0.567"
"28","43","-0.571"
"27","44","-0.600"
"22","45","-0.719"
