"Atom number","Rang","Delta P"
"1","1","0.320"
"36","2","0.186"
"39","3","0.092"
"27","4","0.082"
"24","5","0.011"
"30","6","-0.211"
"21","7","-0.236"
"4","8","-0.279"
"15","9","-0.280"
"44","10","-0.280"
"25","11","-0.299"
"31","12","-0.299"
"34","13","-0.299"
"37","14","-0.299"
"40","15","-0.299"
"43","16","-0.299"
"29","17","-0.301"
"14","18","-0.366"
"5","19","-0.430"
"42","20","-0.432"
"38","21","-0.436"
"6","22","-0.468"
"33","23","-0.475"
"12","24","-0.499"
"16","25","-0.499"
"11","26","-0.500"
"22","27","-0.553"
"10","28","-0.584"
"35","29","-0.595"
"18","30","-0.607"
"9","31","-0.618"
"13","32","-0.649"
"17","33","-0.649"
"23","34","-0.652"
"19","35","-0.669"
"20","36","-0.686"
"28","37","-0.710"
"26","38","-0.727"
"3","39","-0.730"
"41","40","-0.735"
"8","41","-0.740"
"32","42","-0.740"
"45","43","-0.797"
"7","44","-0.803"
"2","45","-0.837"
