"Atom number","Rang","Delta P"
"13","1","0.591"
"2","2","0.485"
"15","3","0.306"
"24","4","0.281"
"6","5","-0.007"
"12","6","-0.028"
"1","7","-0.063"
"16","8","-0.111"
"9","9","-0.130"
"21","10","-0.190"
"5","11","-0.201"
"18","12","-0.201"
"17","13","-0.293"
"20","14","-0.330"
"7","15","-0.387"
"4","16","-0.539"
"30","17","-0.539"
"10","18","-0.542"
"14","19","-0.574"
"28","20","-0.575"
"29","21","-0.575"
"26","22","-0.607"
"22","23","-0.620"
"19","24","-0.643"
"27","25","-0.689"
"8","26","-0.726"
"23","27","-0.737"
"25","28","-0.739"
"3","29","-0.764"
"11","30","-0.806"
