"Atom number","Rang","Delta P"
"1","1","0.099"
"24","2","0.049"
"27","3","0.004"
"5","4","-0.174"
"39","5","-0.231"
"21","6","-0.283"
"4","7","-0.302"
"29","8","-0.321"
"25","9","-0.331"
"31","10","-0.331"
"34","11","-0.331"
"37","12","-0.331"
"40","13","-0.331"
"43","14","-0.331"
"30","15","-0.337"
"44","16","-0.344"
"15","17","-0.405"
"6","18","-0.408"
"33","19","-0.435"
"42","20","-0.449"
"36","21","-0.488"
"14","22","-0.499"
"38","23","-0.534"
"18","24","-0.537"
"35","25","-0.550"
"22","26","-0.575"
"12","27","-0.609"
"16","28","-0.609"
"10","29","-0.669"
"23","30","-0.670"
"9","31","-0.677"
"11","32","-0.705"
"13","33","-0.724"
"26","34","-0.730"
"28","35","-0.731"
"3","36","-0.737"
"20","37","-0.745"
"19","38","-0.752"
"17","39","-0.760"
"41","40","-0.768"
"32","41","-0.787"
"7","42","-0.838"
"8","43","-0.848"
"45","44","-0.850"
"2","45","-0.890"
